"","text","score","very.pos","very.neg"
"277","@ChaseSupport Did that on 12/26/14, got no response. Why bother.",-1,0,0
"278","@ChaseSupport new cust+needed card by 2PM 2day and was told Sat deliv.Not true:sent overnight saver so might not have it in time for trip!",1,0,0
"279","@ChaseSupport Thanks. It's very helpful. Amex added the feature last month: http://t.co/7LRFCUNsxT",1,0,0
"280","@ChaseSupport I've been having issues with the ultimate rewards website while trying to pay my credit card with points.",-1,0,0
"281","@ChaseSupport were @SouthwestAir drink coupons sent to all cc holders?  if so, may be a happy mail person somewhere :) #husbandsarrivedok",1,0,0
"282","@ChaseSupport DM'd, cheers!",0,0,0
"283","I wanted to transfer money to the savings account and it is no longer a savings account. Please explain, @ChaseSupport.",2,1,0
"284","@ChaseSupport @chase Do you plan to add fingerprint recognition to you iOS app like Amex?",1,0,0
"285","@ChaseSupport still haven't received new CC's been over month.",0,0,0
"286","@ChaseSupport yes no worries, thanks. I was surprised to get a new card even with the same expiration date. Good timing, old one almost worn",-1,0,0
"287","@ChaseSupport Hey Chase! Will any of your branches be open on Martin Luther King Day or will they all be closing?",0,0,0
"288","@ChaseSupport Same issue on FF and apparently I can't use Safari incognito at all... trip is 3/7 to 3/17, could DST be the problem?",-2,0,1
"289","@ChaseSupport Msg'd about dispute and non receipt of goods.. any advice?  Plz chk msgs.  Thx. :)",-1,0,0
"290","@ChaseSupport i did open an account, thank goodness the banker was great and friendly he made a bad situation a positive one. The wait tho<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB>",4,1,0
"291","@ChaseSupport Clearing the cache seems to have worked for now.  Thanks for your help.",1,0,0
"292","@ChaseSupport thanks!",0,0,0
"293","@ChaseSupport I want to cancel husband as AU from my Sapphire Pref card so he can apply for his own. Will this affect his credit?",0,0,0
"294","@ChaseSupport No change, Chrome incognito and when searching I get to the /flight/fullResult?qid=... and the whole page will freeze up",-1,0,0
"295","@ChaseSupport Mac OSX Yosemite.  Site worked fine for ages, then decided to start redirecting to mobile a month or two ago.",2,1,0
"296","@ChaseSupport When will debit cards get a chip and signature?",0,0,0
"297","@ChaseSupport How can I reload my Liquid Card from Canada? Thanks!",0,0,0
"298","@ChaseSupport thanks for the info",0,0,0
"299","@ChaseSupport Your website always redirects to the mobile version when accessing via Safari.  Fix your dang browser detection.",0,0,0
"300","@ChaseSupport When will Chase start producing the EMV compatible debit cards?",1,0,0
"301","@ChaseSupport We have had transactions from Rackspace on a non-Chase card.  Is there something else we can look at?  Thanks!",0,0,0
"302","@ChaseSupport how do you switch checking accounts? As in from Chase College to Chase Total?",0,0,0
"303","@ChaseSupport Searching flights through your UR site's broken, page freezes every time I search... making it hard to give you my money Chase",-3,0,1
"304","@chasesupport An inflexible fraud detection and authentication approach is awful way to help customers. Come in? What if I lived hours away?",-3,0,1
"305","@ChaseSupport Done",0,0,0
"306","@ChaseSupport @Chase what is the cost of a cashiers check at Chase in the Chicagoland area?",0,0,0
"307","@ChaseSupport I am fine, thank you!",2,1,0
"308","@ChaseSupport Thank you. It's hard to explain what takes time and why they don't ask for all the documents at once. Appreciate the help.",1,0,0
"309","@ChaseSupport @charls26 thank you but I called the costumer support and they resolved the problem.",1,0,0
"310","@ChaseSupport if I have a negative balance on my credit card how can I go about getting that back to me",-1,0,0
"311","@ChaseSupport how about we discuss over the phone. You know…the old fashion way.",0,0,0
"312","@ChaseSupport thank you so much! You guys are the best! Have  a great day!",3,1,0
"313","@ChaseSupport I did thank you!",1,0,0
"314","@ChaseSupport since u won't send the inspector 2 me ill send the pics 2 you. #roomrepaired #paperworkdone #finalthis http://t.co/Mvj2v5pC6i",0,0,0
"315","@ChaseSupport i logged on my account and saw 2 charges i didnt make  #helpme",0,0,0
"316","New week, new hope. Hoping @Chase @ChaseSupport make something happen this week. Homeowner needs some good news :(",1,0,0
"317","@ChaseSupport got it. Happy to resolve this. Sure we can all do the right thing here   I hope Ty",2,1,0
"318","@ChaseSupport Have not reinstalled, but ill try that. Thanks.",0,0,0
"319","@ChaseSupport I've an account but no credit/debit card and I'm outside the US. Do you have a customer service email that I can use? Thnx",0,0,0
"320","RT @ChaseSupport: @PrinceBryce23 Good morning! We are following you. Feel free to tweet us if you ever have any account questions. ^SG",2,1,0
"321","@ChaseSupport I realize this but it did help on a Sunday, and are you at all concerned about total lack of supplies for customers?",-2,0,1
"322","@ChaseSupport if i add an additional user to my credit card account will i get two times 1500 dollar - quarter rewards or only once ?",0,0,0
"323","@ChaseSupport how to i cancel a quickpay",0,0,0
"324","@ChaseSupport good morning! I just replied to you!",1,0,0
"325","@ChaseSupport Tried to use the pin sent to me at ATM, didn't work; tried to use night deposit, no supplies, had to deposit ck w/o d/slip etc",1,0,0
"326","@ChaseSupport much appreciated!",1,0,0
"327","@ChaseSupport Service still stinks; almost always understaffed at the counters. Same goes for your branch at Rt. 45 &amp; Old Nyack Turnpike",-1,0,0
"328","@ChaseSupport Hi there! Just wanted to verify I am receiving an offer I applied for last week.",0,0,0
"329","@ChaseSupport  if i extract from new zeland, will i be able to extract usd cash,  o i will get local currency? Is there a max amount?",0,0,0
"330","RT @ChaseSupport: We’re packing up and cleaning off our desks for National Clean Off Your Desk Day. Who knew you could fit so many tweets i…",1,0,0
"331","RT @ChaseSupport: We’re packing up and cleaning off our desks for National Clean Off Your Desk Day. Who knew you could fit so many tweets i…",1,0,0
"332","@ParkerConslt Apologies; we are still unable to send a DM since you do not follow our handle. Please follow the @ChaseSupport handle. ^BD",-1,0,0
"333","@ChaseSupport Thanks. I use @GoSoftcard with my @Chase CC when I can. Hope you are working to get more people on board with that tech",0,0,0
"334","@ChaseSupport maybe best if u have your legal department call me   Not willing to discuss w anyone with no decision making authority.",2,1,0
"335","@ChaseSupport I have followed your handle how come no one has reached out to me.",0,0,0
"336","Hey @ChaseSupport applied online for the United Club friday, and was approved. But when i call in to expedite card, they say it's pending",0,0,0
"337","@ChaseSupport When does the 7% point dividend for the CSP post, and how can I view it?",0,0,0
"338","RT @mgcandelori: Dear @ChaseSupport please add support for Ink @MasterCard on #ApplePay!",1,0,0
"339","Dear @ChaseSupport please add support for Ink @MasterCard on #ApplePay!",1,0,0
"340","@ChaseSupport it would be in your best interest to contact me immediately to resolve an issue that clearly will hurt many. Your call",0,0,0
"341","@ChaseSupport requiring a fax makes a company look like it's stuck in the 80s. Not technologically savvy at all.",1,0,0
"342","@ChaseSupport Hey, I just got back from a country with US Sanctions against it and cannot access my account. I have to fax notarized info?",0,0,0
"343","@Ringsthecaddy @ChaseSupport got it. Was hoping for exact date. Not a prob.",0,0,0
"344","@juanguibeme @ChaseSupport end of February",0,0,0
"345","When should I expect the 7% annual dividend for my CSP? @ChaseSupport",0,0,0
"346","@ChaseSupport how do I fix my account?",0,0,0
"347","@ChaseSupport Hi you might be interested in this blog about a couple doing safari in Africa http://t.co/vmjOSxTZRE",0,0,0
"348","RT @ChaseSupport: As we close for the evening, we want to wish Rod Stewart a happy 70th birthday. Remember to stay Forever Young. ^TZ",1,0,0
"349","@ChaseSupport just DM you a question. Thank you.",1,0,0
"350","@Chase @ChaseSupport I need to speak to someone who won't hang up the phone. Your #customerservice is #failing.",-2,0,1
"351","@ChaseSupport I made two transactions and now I cannot make one more, tell me fraud prevention has something to do with that??",-1,0,0
"352","@ChaseSupport So now I can't use the app on my phone which I need. Because I'm not updating to 7 if I don't have to yet.",0,0,0
"353","@ChaseSupport actually, it tells you it now requires 7 in order to work now. I tried uninstalling, same thing happened. I'm not happy.",2,1,0
"354","@ChaseSupport is the online access down? Can't log on. What's the toll free number?",0,0,0
"355","@ChaseSupport Hi! i am not currently in USAand  I wanted to know how much is the international withdrawal fee, i need to extract USD 4800",0,0,0
"356","@saintlyedge @united @chase @mileageplus @ChaseSupport @UN oops!",0,0,0
"357","You guys at @ChaseSupport are the best. Thank you very much.",2,1,0
"358","@ChaseSupport Your iOS mobile app ought to be be enhanced to support TouchID and @1Password API integration. Please pass along this request!",2,1,0
"359","@united Love me like I want 2 love you &amp; refund the $200 n unauthorized fees u charged me on my @ChaseSupport #mileageplus card..not cool",5,1,0
"360","@ChaseSupport Trying to create online account to pay bills but I need to change the phone # on account so i can get verification #.",0,0,0
"361","RT @jimmynicks1: its never too early to start planning for retirement #rothIRA @Chase @ChaseSupport @ChaseSmallBiz",0,0,0
"362","@ChaseSupport Hi, I have credit balance on a credit card which was closed. How long does it take to get a refund check?",1,0,0
"363","@united It's too bad you charged my #chase #mileageplus #mastercard $200 in unauthorized fees to redeposit miles @ChaseSupport",-1,0,0
"364","@ChaseSupport maybe you all wouldn't have suck a bad rap if you returned a call. Been telling u u about this for week  FCC in now!!",-2,0,1
"365","@ChaseSupport Learned they don't care about longtime customers.",0,0,0
"366","@ChaseSupport how long does a refund take to post on a credit card?",1,0,0
"367","@ChaseSupport thanks guys. Can't believe you came through via Twitter!",0,0,0
"368","@ChaseSupport akard and main Downtown Dallas.",0,0,0
"369","@ChaseSupport Follow me back I bank with you guys",0,0,0
"370","RT @ChaseSupport: As we close for the evening, we want to wish Rod Stewart a happy 70th birthday. Remember to stay Forever Young. ^TZ",1,0,0
"371","@ChaseSupport Have a wonderful weekend.",1,0,0
"372",".@ChaseSupport you decline my international wire transfer and still charge me the $45? Easy to deposit, and impossible to take out #bigbanks",-1,0,0
"373","RT @ChaseSupport: As we close for the evening, we want to wish Rod Stewart a happy 70th birthday. Remember to stay Forever Young. ^TZ",1,0,0
"374","@ChaseSupport everything's good on this end, I'll message you if there are anymore issues. Thanks for reaching out though.",0,0,0
"375","@ChaseSupport Can you tell me whether Rackspace falls in the ""cellular phone, landline, internet and cable TV services"" category?",-1,0,0
"376","@ChaseSupport Well you are the best bank in the US to me. I achieved more banking with @Chase than any other bank. #RealTalk",2,1,0
"377","RT @ChaseSupport: A wise man once said ""You know it's cold outside when you go outside and it's cold."" Feel free to stay warm inside and tw…",1,0,0
"378","@KykeMescudi If you need any assistance with the app, feel free to tweet @ChaseSupport. We're here Mon-Fri 7AM-9PM ET &amp; Sat 8AM-5PM ET. ^SG",1,0,0
"379","@ChaseSupport I have zero desire to DL IOS 7 because I've heard NOTHING but bad things about it. Really annoyed about this.",-2,0,1
"380","@ChaseSupport Really NOT happy that you're forcing a mobile app update on me to continue using app &amp; it won't update unless I DL IOS7",1,0,0
