"","text","score","very.pos","very.neg"
"265","This @paypal rep on the phone is about to make me bang my head on the wall. About to dispute this transaction w/ @BofA_Help",-1,0,0
"266","@TMAC_BACK1 @BofA_News @BofA_Help @NBCNews What happened?",0,0,0
"267","@BofA_Help http://t.co/Yy1vLwIFCv  #sgf #mo #Ozarks  Here's my old Address!! Look it up! Does BOFA own the Nehemiah Corporation?",0,0,0
"268","@BofA_Help Why is Retired Military ID card not a satisfactory form of ID for your customers?  It's a FEDERAL ID.",1,0,0
"269","@BofA_Help you guys charge me so many Un justified fees and none of your rude customer service associates are any help",-1,0,0
"270","RT @TMAC_BACK1: HEY @BofA_News @BofA_Help ur #FraudClaimsDept's sucks. Filed Claim on 9/21 &amp; still not resolved! @RedTapeChron wrote 4 @NBC…",-1,0,0
"271","@BofA_Help No ATMS within 45 minutes of a major city. Will have to pay $5 in fees now. Thanks #not",0,0,0
"272","@BofA_Help And what are you going to do for me? Give me my house back? Couldn't modify my loan but can give my house away!",0,0,0
"273","@repercussions @CapitalOne @BofA_Help you'd think their lawyers would want them to shovel, if nothing else",0,0,0
"274","@BofA_Help at refunding fees &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; #BOA",0,0,0
"275","@BofA_Help ok will do. and you do have windows apps right?",1,0,0
"276","@BofA_Help nine or eleven thirty et weds",0,0,0
"277","@BofA_Help I'm just tired of monthly maintenance fees. I banked at a credit union before and never paid those",-1,0,0
"278","@BofA_Help thanks for following up. No assistance needed. Frustrated with inconsistent information and disrespectful phone agents.",-3,0,1
"279","@BofA_Help Yes, thank you.",1,0,0
"280","RT @BofA_Help: @Ladyyyteee Ms. Joiner, were you able to get everything resolved? Anything I can do to help? ^dw",0,0,0
"281","HEY @BofA_News @BofA_Help ur #FraudClaimsDept's sucks. Filed Claim on 9/21 &amp; still not resolved! @RedTapeChron wrote 4 @NBCNews about this 2",-1,0,0
"282","@BofA_Help John over in the Preferred Rewards department. He was the nicest man I have ever spoken to!",1,0,0
"283","Don’t be fooled by fake emails. Always call the company direct to verify @BofA_Help #fraud #bankofamerica http://t.co/N7ka7uuGFT",-3,0,1
"284","@BofA_Help again, i don't qualify for any of your posted free checking plans and bofa will still make me wait 10 days for a coin deposit.",2,1,0
"285","@BofA_Help thanks for taking care of it,
you rock!!",0,0,0
"286","Anyone else have issues with @BofA_Help @bankofamerica way to freeze my card after I notifying you I was traveling #notahappycustomer",-2,0,1
"287","@BofA_Help how about when you promised to help pay for our mortgage and then took our house ? Have a nice day and go fuck yourself <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",1,0,0
"288","@BofA_Help froze my cards while I'm in another country even though I called in advance to tell you. #worstbankever #awfulcustomerservice",-1,0,0
"289","@BofA_Help I think people should read a banks excuse for stealing money. I mean those fees are for absolutely nothing. Thank you!",-1,0,0
"290","@BofA_Help it's the same at @Chase the smaller banks take care of the people #corporateamerica",0,0,0
"291","@BofA_Help yet the government fines yall, pay big money for lawyers, fee everyone to death &amp; lose money on trades but forget main customer",-2,0,1
"292","@BofA_Help got it situated but your operating practices at branches and for customers calls seems like you guys cut back so much on people",1,0,0
"293","""@BofA_Help: @ItsAPuffsLifeee Hi Shayna. We’re here to help; let me know what I can do to assist. ^ak"" you got me fucked up",0,0,0
"294","@BofA_Help How do I direct Message?",0,0,0
"295","@BofA_Help been on hold for like thirty minutes...seriously?",1,0,0
"296","My blood is BOILING after online chatting with @BofA_Help. I am DONE.",-1,0,0
"297","@BofA_Help I just need checks to write out please",0,0,0
"298","@BofA_Help all taken care of thanks!",0,0,0
"299","@BofA_Help I'm cool fam",1,0,0
"300","RT @lilmsragerr: “@BofA_Help: @lilmsragerr Hi Robyn. We’re here to help; let me know what I can do to assist. ^ak” 

r u going to make my b…",0,0,0
"301","@BofA_Help yes I wanted to knw how a bank of ameri card deal got me cash back rewards if I paid an AT&amp;T with my checkings account",0,0,0
"302","@BofA_Help someone else’s BofA tax stuff came to my place. Don’t want to sit on hold to talk about it but DM me for their name.",0,0,0
"303","@BofA_Help Different as first location was so lacking in coordination and communication. Second site was also in Berkeley: Shattuck + Cedar.",-1,0,0
"304","@BofA_Help But no feedback to me?",0,0,0
"305","@BofA_Help you can answer them here it's just an honest question",1,0,0
"306","@BofA_Help I haven't had any success with twitter reps, however against my better judgment I have sent the information",2,1,0
"307","@BofA_Help Don't have time to call I'm at work.I think the transfer went through when I typed in an address for AMEX not 100% sure it worked",1,0,0
"308","“@BofA_Help: @lilmsragerr Hi Robyn. We’re here to help; let me know what I can do to assist. ^ak” 

r u going to make my balance disappear?",0,0,0
"309","@BofA_Help I'm saying do I can get the cash right there",1,0,0
"310","@BofA_Help yes tweezers &amp; no thank you.",1,0,0
"311","@BofA_Help sorry. it's dinner time with the kids so can't do a 5-10 minute hold with wealth management",-1,0,0
"312","@BofA_Help yes I was able to get it resolved. thanks",0,0,0
"313","@BofA_Help thanks",0,0,0
"314","@BofA_Help I also can't seem to get into chat support even though it says it is available until 8pm",2,1,0
"315","@BofA_Help If the machine has collected its fees for its cost you shouldn't be able to collect fees for nothing",0,0,0
"316","@BofA_Help Thank you for your help. I appreciate it.",2,1,0
"317","@BofA_Help yeah for profit not fairness and what's right",2,1,0
"318","@BofA_Help still not resolved . The four people I've talked to since Friday - 4 wrong customer service numbers that b of a employees gave..",-1,0,0
"319","@BofA_Help I needed to know about my credit card and my checkings account.",0,0,0
"320",".@BofA_Help What do we have to do for you to shovel the sidewalk? http://t.co/YCxXVo35sE",0,0,0
"321","@BofA_Help I'm trying to take advantage of a balance transfer offer I received but it won't allow me to transfer my AMEX balance online?",1,0,0
"322","@BofA_Help thank you, I will. Unfortunately I've been sick the past two days, so I have been trying to rest. I will contact you tomorrow",-1,0,0
"323","@BofA_Help I guess I missed you guys today",-1,0,0
"324","@BofA_Help thank you, again :-)",1,0,0
"325","@BofA_Help I have short sale at 201 Pinot Ct, SJ. Loan 10927581. Need to escalate for SS review. Call me at 408-833-0862Thx",0,0,0
"326","@BofA_Help Y'all still SUCKS",-1,0,0
"327","RT @BofA_Help: @JRWilson20 Please DM your name/phone/zip so we may call to discuss your concern. ^ys",-1,0,0
"328","@BofA_Help it's nothing you can do. it's citizens national. thanks though <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",0,0,0
"329","@BofA_Help I need a fee waived but I'm pretty sure there's nothing you can do just like everyone said over the phone .",2,1,0
"330","@BofA_Help They promised to put some money in an account, I never received the money &amp; the service stunk up the place!",1,0,0
"331","@BofA_Help yeah except you shut all the BOA ATMs down in huntsville.. And I can't deposit cash over the phone or online..",0,0,0
"332","@BofA_Help you suck",-1,0,0
"333","@BofA_Help I've resolved the issue",-1,0,0
"334","@BofA_Help I have checks that still say 19___ on the date space. Can I use them? Are they still valid?",0,0,0
"335","@BofA_Help Went to my branch and handled it",0,0,0
"336","@BofA_Help you'd charged me a late fee because  my payment was pending for days. It went through and i was refunded the late fee. Thank you.",2,1,0
"337","@BofA_Help so we needed money for another limo, you were no help, we needed a shop you were no help, you don't help small businesses,",0,0,0
"338","@BofA_Help yeah we came to you when we started our limo business, you guys said be in business a year, so we came back,then you said 2 years",0,0,0
"339","@BofA_Help not true. I have had nothing but a headache since my wallet was stolen a month ago.",-2,0,1
"340","@BofA_Help No thanks <U+270B>! I've banked with u for 10 yrs and the only change u made was the amnt of MY money u take #EnoughIsEnough #ByeFelicia",0,0,0
"341","""@BofA_Help: @JRWilson20 Hi, J.R. We’re here to help; let us know what we can do to assist,to late 2 years ago when our credit was good.",1,0,0
"342","@BofA_Help how am I supposed to wait 2 days for an appointment to get replacement debit card when I have books to buy <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0>",0,0,0
"343","@bbt -&gt; yall could learn some things ""@BofA_Help: @EndyaAintShit  What happened? I'd be happy to connect with you to see how I can help. ^il",1,0,0
"344","@BofA_Help you guys gave me two service fees from the same transaction. How does that work?",1,0,0
"345","@BofA_Help yall need more than one building for all of college station, making me wait 2 days for a debit card is absurd I have classes",-1,0,0
"346","@BofA_Help Hey Guys, For your #iphone app, are you going to add #touchid so we don’t have to keep typing passwords? please?",0,0,0
"347","@BofA_Help I need a way to deposit cash in huntsville tx.",0,0,0
"348","@BofA_Help I answered the automated call and it just kept repeating everything over and over again",0,0,0
"349","@BofA_Help Awesome! Do y’all offer an HSA account without monthly fees?",1,0,0
"350","@BofA_Help thanks. I am all set for now but will send an email.",0,0,0
"351","@BofA_Help when are you all getting touch ID login for iOS for your app?  hopefully those plans are in the works?",1,0,0
"352","@BofA_Help I called and got help today thanks",0,0,0
"353","@BofA_Help Calling you now, leaving a message",0,0,0
"354","I am looking for a No Fee HSA account! Any takers?

@WellsFargo @BofA_Help @Chase @RegionsNews @USAA_help @askBBT",0,0,0
"355","@BofA_Help I ain't no snitch.",0,0,0
"356","@BofA_Help I don't need assistance because as I said in the tweet, I don't actually have an account with BOFA.",0,0,0
"357","@BofA_Help well I guess my account was closed but I was still able to deposit $100 last night and now I can't get my money back :/",1,0,0
"358","@BofA_Help I want a visa debit card",0,0,0
"359","@BofA_Help it's all good. Thanks tho.",1,0,0
"360","@BofA_Help issue wo me having to call multiple times and explain the issue to multiple people several times before a resolution was reached",-2,0,1
"361","@BofA_Help to resolve an issue that was in no way my fault left a bad taste in my mouth. In comparison, a much newer company handled an",-3,0,1
"362","@BofA_Help if I have a e-banking account and my friend wants to deposit money on my account, how can she do that?",0,0,0
"363","@BofA_Help I'm in a country that's not america and I have no way to contact the bank and my travel card is about to be deactivated",0,0,0
"364","@BofA_Help thanks for reaching out - I was speaking about a past issue that has been resolved, however the time &amp; effort it took on my part",-1,0,0
"365","@BofA_Help what happens if a bill pay is scheduled but the funds aren't available. Forgot to deposit my check and rent $ went out today.",1,0,0
"366","@BofA_Help Problem was resolved, but had to go to my other bank. A person answered on first ring. I was not routed to Foreign #callcenter.",-1,0,0
"367","@BofA_Help Call Jacqueline Gonzalez regarding short sale 757-943-9184.",0,0,0
"368","Wow @BofA_Help how much more insensitive can you fucking get, I hope karma bites you in the ass ten fold #insensitivebastards #fuckyou",-1,0,0
"369","@BofA_Help I feel an escalation department has erroneously opened a VA Compromise Sale for me in Equator.... these were ONLY faxed in",-1,0,0
"370","@BofA_Help Stole*",-1,0,0
"371","@BofA_Help Are VA Compromise Sales now processed in Equator? Please call me asap at 850-650-7883 ext 204",0,0,0
"372","@BofA_Help you side 70$ from me in fees before items posted to my account. Please return my money or close all accounts",0,0,0
